GROUP[ 114650 ][ 180 ]
249400
162900
234300
606719
600634
155720
105250
211410
608579
606856
162240
171420
171300
171350
115310
193300
171400
256700
606864
118350
601650
605373
604287
134900
246470
162300
158350
102660
162200
180200
160980
131100
176920
191100
145000
145001
145980
239200
608266
600740
145981
260500
175500
607948
274260
167950
163700
163600
113670
102200
219080
174800
113700
163100
106050
602089
608355
608354
163000
600419
155950
149000
108010
116860
106070
274230
219250
138000
187300
600376
278810
187340
142690
604324
187260
277175
259550
117600
607907
607308
180295
601101
211400
263000
144800
104600
608556
109350
107600
GROUP[ 141700 ][ 85 ]
141700
185020
266140
270970
179700
235370
311350
266120
130600
206300
185000
166900
102800
225450
166910
172150
134700
147540
231900
102900
137280
230450
179650
206200
142335
604131
141749
142470
300448
133100
314050
231690
248310
603528
268150
140700
194380
222800
206400
185010
235700
237800
266200
608885
305435
603529
224120
224100
105600
603902
205950
206000
250790
603431
206100
301300
182170
269950
194320
258920
250700
200300
243080
205700
601608
312450
233600
601775
607514
300306
603188
257500
270425
608410
103200
601665
153470
605309
606003
125480
271400
606129
227050
105650
278300
GROUP[144010 ][ 105 ]
144010
144400
144300
602247
603776
144250
603813
143890
207750
604499
144600
145750
238500
602491
238400
108725
210250
205400
608901
605201
608446
608318
608320
208000
601816
607322
606641
300464
608316
122455
100070
143470
605552
136120
177720
245900
107800
608223
238600
604091
277460
608600
151660
604367
608594
269700
184700
246200
200170
608056
608612
248370
269880
203800
268020
208060
265400
176670
262190
132700
300136
601942
603266
601666
601208
600319
601941
167755
601407
603933
144650
601318
125852
606391
147630
608036
606176
606394
606392
125851
603694
118430
600496
125850
125853
260370
229800
600955
601410
268040
129840
169170
263610
608189
601820
215850
604121
601708
605841
223300
148840
161400
602511
241600
606752
GROUP[ 151020][ 364 ]
151020
157860
312210
600670
272370
186950
137500
276410
146850
108340
300179
300345
105570
136630
152420
265850
606035
148370
600802
144120
608898
603553
109560
608957
601400
182220
158250
234350
603552
131430
247450
247430
247650
252250
607644
114580
212050
300301
607676
254600
261500
607395
191500
260570
151500
243110
608710
246300
142395
209950
275240
191150
136150
242890
248260
607398
605572
601676
138500
171100
604348
608516
194470
228960
604931
259750
600850
268500
230300
134400
264070
605850
246650
173400
103230
203400
193050
162820
608557
608106
202200
300250
146840
120900
603523
605258
608184
606843
235550
242880
601495
300310
235900
159556
159552
606445
186860
187040
602782
310350
151400
159557
606690
159580
151390
604412
236000
175510
131440
257150
245480
162830
608203
605249
605871
150550
257100
243320
162700
216920
258360
303650
162800
136580
604474
113970
151441
608232
600080
601083
148000
153600
267730
602596
137245
605027
254450
312500
254400
604856
246400
606766
243060
223350
153550
601626
602439
600328
601399
133180
252270
308960
159558
607847
109543
151440
159555
300221
300033
151380
247640
602409
151410
133450
151623
151430
144700
202155
600351
606764
246550
254500
170900
602952
261100
125890
269650
137100
261000
265120
603554
267700
212790
257300
215510
176430
269840
607271
300400
602450
608971
606367
312863
601457
607594
240500
226990
307200
308230
183350
102700
301000
209920
308240
608809
306400
116920
232220
202700
193670
275350
600903
607944
603909
601859
604571
243700
232240
242700
267500
605719
607685
187950
249100
260920
142680
147060
605026
601347
247800
247630
146830
306300
607572
154020
300258
152800
200900
602079
105200
120100
191900
125630
191850
125635
191950
300268
193450
212070
106100
601230
606984
219095
608118
601979
201100
142450
604809
604291
608207
181460
604201
601200
258900
209000
181000
608068
214200
235500
178550
178500
182280
211980
600613
607248
608935
156240
181600
604855
607150
155350
600139
219750
136660
178600
111400
603806
301220
263300
209880
123540
235360
227850
242850
130700
600880
267480
607965
607966
607967
605480
606579
607279
120790
120950
608391
608392
193200
240200
269200
240300
161550
109100
605218
608437
601744
216950
192310
217000
234700
182410
107320
152700
187360
207600
120960
606044
178610
604519
608448
226150
605225
191390
266600
106300
180300
177900
602723
605364
604316
601454
603935
607857
605606
607507
175020
180350
260480
604302
200400
270150
222100
607692
134750
150600
608805
107700
126200
308250
312060
217070
200100
607085
607665
GROUP[158100 ][ 408 ]
158100
189000
189100
189230
189200
102000
185600
103400
189150
126500
272150
112800
112600
113475
259270
187370
261400
600461
190680
219070
301940
112450
228900
106995
112910
225300
309630
113310
161600
201310
226110
112900
160300
606895
272620
102300
102370
606835
113100
185700
102650
274200
190500
125590
188100
188201
190410
112430
190650
151200
185650
139750
112500
268250
190600
174600
174500
174700
174400
607324
175690
263450
186350
607539
608562
603596
234280
263630
114150
185750
190605
605967
174200
185900
186300
102510
186200
606708
186000
608180
601222
186100
602585
251255
314360
313350
605289
181510
241000
113200
603396
211369
102400
300233
174100
600384
168850
257850
217085
188740
188770
123150
604257
176305
225290
109050
176240
113300
200700
135750
602342
164280
607132
236500
602849
600002
601370
608571
227210
173800
601163
143050
275220
605617
600095
602071
600987
601005
263540
101120
180750
600593
126050
136000
200500
604757
201020
277300
600906
203340
602085
181250
258200
146160
604380
102520
603194
601759
264010
259610
271700
601707
218090
212780
183600
603671
124800
119100
228250
223610
227270
175700
606529
156580
251220
251190
300378
605203
243340
239710
186550
179250
114200
187390
165700
112700
108000
269630
600356
259100
259600
104400
601360
228200
211120
143095
183802
605779
151620
228800
312860
181270
225280
124480
103285
140000
137370
602484
167100
607361
225060
225000
300166
129540
273400
601701
129810
601957
206920
263650
164200
136140
274190
129400
106260
604292
129900
100300
603096
179280
602200
171480
179300
605432
176800
607278
168900
181515
600430
270710
161700
221810
167600
112440
157600
139800
125580
136100
186750
312200
125550
128000
179600
140450
173700
300204
608890
155500
273600
119650
207620
135950
224230
265140
600399
227320
120400
113000
184460
102490
272350
271109
123100
148800
600775
218500
608432
123050
190440
218350
218670
236400
603116
608279
123155
601379
211355
264050
155980
603530
236410
602471
226985
602077
129830
301815
106900
603543
226440
267010
211990
220220
137000
107850
136540
608032
179850
191440
157200
115400
107900
276821
177300
606220
605746
188700
165800
139650
145200
182255
192700
156232
163400
186570
185800
186400
250420
191400
127350
156230
605274
601849
251455
206800
249700
179200
178200
249600
114000
605946
251230
126180
211920
121350
122900
112240
164800
127300
169545
127800
186850
109300
215050
608637
602535
274205
605156
277950
309585
155000
176700
241310
259200
123560
601631
220219
220200
213300
157900
608664
139400
168550
216330
605040
178350
118980
262350
103581
122580
102350
181300
177100
133600
156520
192800
119800
601356
173200
144150
277150
119900
257800
219150
603670
166740
118651
314100
236640
236635
248000
236600
225790
217980
133705
126900
181750
300280
179270
300244
601160
209770
603736
243200
602497
187510
314550
211800
176620
GROUP[ 177700 ][ 138 ]
177700
304000
300494
300497
164190
164170
601813
314380
608631
608638
111600
158280
122400
148200
227240
150900
603387
606349
213500
603176
603175
269800
130190
152430
606581
603013
603206
600952
306995
605089
600511
607499
606788
186600
227220
264810
110000
131460
131450
131500
603119
190800
600598
600269
178000
264060
113750
180600
194300
116850
191480
261990
210750
600628
190340
133800
600771
234030
276880
278150
260555
607721
601616
308830
200130
165550
193240
122450
250450
267900
258660
139100
266350
145590
154600
204110
182815
126070
260900
139450
203280
278400
601800
606574
601220
310900
606952
203290
203285
604228
203200
203100
103470
203310
300500
300600
300650
300700
103500
220900
227010
600501
193510
310700
136520
172800
193500
214450
256710
607624
608233
214500
203300
185050
127500
277580
142623
602248
180000
601706
126320
277350
264090
177990
122440
607834
103780
100820
177800
603794
268220
188890
606662
107650
272120
107640
207720
182950
GROUP[177750][ 316 ]
177750
252200
104100
104110
125595
158000
210210
203600
601705
212360
146550
260910
146520
300042
604379
190360
605389
600331
607903
203655
209500
257960
211390
601217
241090
109200
607658
104130
607656
607823
230740
308800
607626
129490
601553
225050
601375
602032
214350
601345
125640
602401
262020
212835
191482
257980
161050
272980
601319
189500
224900
275450
224750
161000
206600
129550
129510
305100
104570
112300
608290
246500
207780
211370
603669
188150
129500
146530
126300
104000
148210
167210
167200
602540
256500
308205
242150
604173
148500
100600
275400
601358
601164
608509
278200
158310
300291
221320
106990
207700
601853
607655
241080
133200
150400
206780
604625
313500
601453
602639
189490
183500
603589
608028
125300
204650
104530
130900
301200
104500
204700
114120
104510
301100
234580
601216
608563
226750
308280
301201
125500
187100
125420
125440
125400
190320
125490
608634
133900
137575
273050
248350
157950
183400
189700
606893
603446
135300
114600
146400
313550
125350
313490
147300
147400
273000
147251
302400
147350
147330
125900
114700
305645
187000
168200
194100
125280
154300
184510
314240
311750
608615
272700
231090
257790
200970
260950
243185
248100
608526
187050
170650
245010
245000
166950
604093
248300
606545
604777
604781
242100
242300
242500
602400
258840
146750
242550
270220
601039
242510
146600
601277
242530
608649
300001
607936
600962
601952
607602
144200
600648
148700
148520
244850
101850
101840
148600
600231
106400
604536
605676
607654
146590
146800
113800
131760
124200
148730
131705
131960
131800
131950
302000
131880
131900
601001
226700
607600
260130
607523
226670
226650
245660
131750
131850
604129
600360
132000
114140
169610
169600
101900
175900
175850
607728
175860
233810
226730
226600
226450
173650
245130
211965
144110
241120
207731
139600
134000
117850
145700
135400
266270
183849
601075
180730
103420
145701
182250
239840
256040
180920
247410
604315
218330
606156
204900
129200
119000
125600
136500
102100
601341
146720
190100
300245
601552
134300
606773
126100
261900
185069
182150
227260
608156
138920
280000
121270
227090
153300
153100
153200
247440
152900
153000
153400
139900
120450
172900
175800
603391
604906
600251
240150
234820
600195
228400
GROUP[179400 ][ 555 ]
179400
608874
602966
608371
600757
608864
604830
201180
606713
605039
248110
249710
604382
216800
300263
172880
184400
119550
119570
604547
311900
236110
191000
603457
233430
106250
119300
119540
222400
600990
119580
106600
606164
600460
187350
260150
119530
142946
601420
141350
601561
165590
601560
217150
303400
192445
157170
608911
605945
311895
167500
602196
244200
174300
181180
201550
601492
301590
216300
602556
602418
211350
183300
268305
266280
244600
216100
164220
302905
261800
602611
300261
608363
120433
244300
142945
202650
602081
218650
600776
147250
236100
257910
249230
600252
309520
221950
601027
601016
241800
201170
113650
147950
259775
147800
600920
311450
608578
605627
601452
300484
258865
155145
229400
607597
600625
136760
168500
213980
164180
228930
154500
277990
255995
601349
139210
241850
309580
231060
607258
246560
606217
248450
228560
608518
602562
248390
601095
218450
101805
606049
601829
269860
269000
184705
205600
263750
608572
239800
272440
101400
602398
248950
258860
268670
252100
601353
606851
605311
114300
309583
601076
257920
100050
201050
184840
607371
304110
122920
218649
200990
277170
220210
264480
214800
302380
117650
601357
134780
261540
248700
208150
249000
236680
313850
258320
229850
156810
228520
249630
256520
166250
305400
182212
305450
146510
265000
601776
135900
211750
194190
154400
194050
268300
145410
147791
300000
247200
219000
235730
115470
119500
309800
607872
122470
270400
147920
311200
225500
115150
312870
601803
269150
305600
101200
309801
267000
117550
235255
235510
268310
151050
312830
110100
304120
300373
277590
180700
301040
303600
180849
242840
109400
191830
300465
309610
602613
210710
276820
245600
150250
311300
101800
309350
119600
305620
102500
130070
210600
268400
243800
272460
600325
223370
274000
153480
601427
601976
166500
216340
602249
608545
600330
300472
601499
180500
603463
211380
606170
113620
234100
157980
249420
300232
606155
177980
300004
148050
258850
608406
607500
227330
604314
300209
248340
156610
145420
201000
225040
181450
216550
211200
142900
210730
151100
217100
314390
273395
164210
218600
276950
107480
192350
600123
223340
301090
275210
312150
209885
114290
207410
121050
271640
224400
603546
254940
163955
163950
218040
130650
180860
184800
239850
108130
247990
249620
108720
269250
258480
250220
224410
256050
108721
226900
222600
161200
245160
245190
193700
108120
108140
108110
277720
255800
259050
108145
259780
600736
603394
607561
605130
253250
109900
600096
313420
607552
104350
233500
135500
200110
601668
190351
258315
179613
215800
608328
277600
123790
101600
123500
269500
604916
173100
271960
148820
149730
308300
211910
264475
186500
135100
150230
190350
218340
108300
215150
154780
604841
277610
143200
156550
183900
203550
183700
200980
600383
600908
267430
302960
300337
304050
308050
308700
176270
607330
192430
217095
208530
188400
243440
241410
244460
253290
169100
608227
210745
102150
224690
164745
603572
180870
234250
113477
606242
272430
606772
208080
601680
121070
158300
211180
152950
268850
606232
208081
227280
193530
170390
141750
118450
187500
227255
601451
249310
608624
301900
309590
269870
218000
271270
182210
602558
103300
218700
608763
219200
219100
146200
127000
306955
190685
182290
300471
600159
244450
142625
600627
210700
176690
166700
601559
264180
236670
125520
210550
208500
265050
200610
308750
273390
187600
187601
263520
263530
263510
187770
263210
236700
151210
200600
600972
215140
112310
271665
607161
607131
166210
209900
200995
601927
270450
278250
114620
105830
312750
216400
123450
226980
215100
302950
600118
214150
216411
601675
205900
601359
271520
100100
314300
156830
273680
270230
211890
260565
601446
605321
210740
600151
202660
245800
210350
236200
212540
275550
605400
602482
122430
122880
255980
245150
141300
606527
601161
169400
228940
607598
120330
137040
601346
600992
189960
192300
217090
605376
190400
GROUP[ 179760 ][ 190 ]
179760
179770
605075
605074
604442
605839
601894
191600
605982
194090
109800
605724
150800
135150
256370
150699
137357
136680
194080
194072
206750
106200
603807
106210
194070
480000
424500
233420
306100
300018
235600
233300
154230
607080
600171
273250
261550
158170
239500
278850
475000
313000
604271
600457
300082
306190
415000
238320
201810
264300
264600
312300
241100
300068
306500
307300
312100
305700
139300
308370
227200
146110
273150
300218
279000
270960
228300
212120
202150
219050
187400
258150
309120
277180
309150
300511
300510
605288
264080
151310
131200
608996
608115
201710
264120
102530
605339
202110
300200
201910
300290
307030
300274
229070
191250
277000
158330
311360
300219
264270
300488
600082
237100
608800
600092
268210
105580
273300
607174
131445
162091
155755
162260
162270
101000
162210
114030
193520
601321
603641
137800
168000
606190
607785
162220
608623
201750
308100
234050
235000
256300
146450
150700
600458
192050
192000
602553
607864
276400
153630
145295
604704
600819
608978
265950
257350
207500
260450
604690
312190
185120
265300
265430
310980
600057
258040
230750
164750
254120
601389
249210
306950
142400
137210
226735
142340
133240
243150
167750
251400
243600
606894
193250
155140
202550
606875
606874
600155
601223
300048
155310
223400
143860
253240
116870
135580
137130
226000
151900
274265
GROUP[179900 ][ 186 ]
179900
229250
270350
207000
301700
243450
604537
254150
268320
218010
609026
258500
163500
609021
204850
164185
608553
180210
250410
600852
607475
600977
193235
260200
607476
601251
304020
602093
204100
267760
600059
300085
268025
602772
268080
180104
217080
312612
606068
604116
607921
400004
602594
606996
300476
300029
605472
602685
300389
157100
608940
300424
180105
601718
600110
210370
602271
153880
268060
600132
608380
601777
608415
608194
300071
180040
300155
600138
604393
603649
262300
120970
248200
605549
180020
603786
153700
600105
604232
601414
268100
258100
136880
180100
216900
133780
268000
190900
310500
303900
303700
305390
605670
303100
312600
136900
153800
312700
136550
126600
303800
169150
266920
126700
228980
228990
153840
153890
233800
179840
608051
608895
605808
229900
258870
180270
312550
180070
309100
309700
266400
605750
551500
204000
215500
165510
165300
605293
165500
308905
606657
137750
137760
161470
304300
608980
161500
139000
139630
132500
275595
127100
209970
161480
203000
161530
165600
216820
120300
107550
251505
206900
601186
120430
602499
142500
120200
251600
607932
600510
153870
145100
155800
145250
106750
167900
155200
179500
601549
263100
133750
310600
302350
165630
149700
113480
107200
193900
608970
608091
608629
243910
216360
608586
608932
308200
GROUP[ 184850][ 10 ]
184850
254210
605809
608931
608930
601462
603034
254300
254200
159400
GROUP[ 208600 ][ 25 ]
208600
606257
607277
605804
605844
605805
312780
608776
607154
608584
211450
208550
601283
215480
145300
103920
147050
603165
601612
227100
600807
131400
146700
179450
231950
GROUP[ 210400 ][ 91 ]
210400
164000
607812
109740
194000
272950
167730
607543
266810
300260
300422
600679
145400
123853
245552
608811
266255
151700
180550
248400
600268
277740
243310
227250
300430
300431
106280
189300
275250
108320
129100
161100
137400
120500
136400
151630
151640
171450
247150
144100
118330
606840
247610
181010
258800
192100
603588
257270
168800
181030
271620
180360
268650
601390
222470
216700
174770
108450
137270
229045
305350
226400
154850
124300
124400
128900
128500
129000
128400
133500
128800
300428
425500
139500
136200
128710
261575
123557
128300
607842
261560
128600
128700
165670
113600
605935
126190
601700
256600
164330
601374
GROUP[ 242680][ 10 ]
242680
242670
215518
608644
608647
608646
270100
242650
244400
215520
GROUP[ 246570][ 154 ]
246570
212135
140500
241550
105805
120000
265150
604381
601348
150360
178370
212090
607941
608808
605067
277200
606617
108900
108800
300442
601322
271950
178650
113301
224700
603642
122850
249670
601127
270460
250620
605618
239711
608281
255960
226100
607829
265500
603569
606963
234810
178400
265380
607411
106700
185400
601279
605275
189961
151001
110720
111500
111800
247420
125570
604329
180950
608251
600166
111360
217050
604288
607276
608852
608559
156575
606642
147710
608742
607329
603918
600801
608622
605115
207765
112410
123550
189800
103900
105565
607487
212110
605582
604145
604765
108770
302045
607482
608569
601494
145350
606685
608583
607554
608988
163800
606799
601154
108950
604169
600884
300069
212112
601214
602087
604400
604401
602086
607450
604772
192605
107970
604715
305300
115210
113950
140400
600919
608567
603830
603829
115080
601144
192500
220400
194200
115000
192600
608758
608751
600858
115196
115197
115198
115195
212130
115200
209600
602390
302060
300183
113900
601367
605714
243100
608447
608796
500000
606163
115300
151590
245590
252350
274210
GROUP[ 252930 ][ 169 ]
252930
252940
252900
252920
253200
253220
607014
230500
230000
269920
269921
309900
252500
208400
231050
252605
253000
253010
252600
607015
253230
103800
252700
256550
219800
301500
259900
270200
230350
608540
600143
256731
600680
601780
204500
162350
204300
256730
204200
254780
252150
604369
252650
230700
272750
272800
250100
268800
271900
245200
300322
266265
272200
231005
249240
230710
230600
230650
249900
257220
231000
230900
607625
607616
269600
257200
230800
278000
228000
256150
142630
215250
300100
266500
600964
266510
601539
239400
202370
214100
214110
261515
264470
600121
300475
312910
302700
300270
605233
272100
222765
221400
231550
146500
143850
236750
608013
275630
121800
100800
252300
250800
143100
222700
277900
182900
212065
309400
608799
603585
606056
608093
304150
603903
242900
250250
176860
212066
608688
607432
260400
309000
160900
158900
310400
276822
227650
210900
208900
251260
242860
305000
277700
127550
278700
278750
278720
278730
278800
278740
194400
155600
278780
278760
600630
114450
148390
277465
127400
194350
264900
203450
213950
608104
274150
235400
161950
266130
272600
158500
212500
601537
251300
608709
212093
225755
601110
300240
268130
GROUP[ 262710 ][ 66 ]
262710
262700
262650
221750
182200
262600
312000
241540
146390
262400
182230
201400
125700
606606
304900
300273
608175
608174
608176
608173
603388
140300
275000
212060
603373
145650
274500
188560
188570
145680
607200
255900
274800
275200
314200
274400
275120
275100
176400
229000
188580
171200
605934
275600
300073
176410
207950
118420
602501
221995
125800
222000
601678
241200
263800
607364
241150
248250
602014
239350
214700
602522
177200
304800
600329
145500
GROUP[276200][ 208 ]
276200
204800
276500
264500
243050
219550
247950
222730
108390
229100
137050
237000
204750
239510
236130
300143
202600
156200
608670
608443
607417
300434
272000
136610
151000
219300
304200
222690
246555
606744
308950
309560
300064
150300
150270
314320
105300
182800
600146
250500
605856
125540
159595
300062
209700
215720
314900
273770
237400
300352
103050
605911
240600
606762
237310
605711
203750
602485
256450
226850
236900
239300
600176
132090
245180
226800
607221
604364
132100
608098
310370
605751
266100
300491
300423
605021
300432
213820
256690
300067
607578
608217
306960
175780
221790
132300
604352
604233
121210
607682
607681
600131
607208
607631
600669
608816
607628
606904
117100
254770
604827
159600
269720
601764
121201
121200
130180
607745
602066
273490
601085
600512
267740
600513
603204
605375
608762
601068
607876
254900
182610
270600
257970
225700
251500
270850
601378
603513
300271
308350
608105
236792
605419
300388
606215
134540
128200
238340
300419
300504
300324
300505
300046
300210
300501
309549
300387
308850
309530
300055
600651
300123
300458
300220
300486
300503
300088
268900
309545
600302
185480
100675
237450
308600
311510
304340
309480
212067
300397
190310
602134
606053
231530
240900
608096
309640
182820
300360
245570
229050
309490
264110
181200
109160
247100
608643
606369
129850
221800
606437
126840
126850
600263
167400
606169
226810
607202
226200
307700
136480
601491
602523
191800
606824
270420
210450
305690
260470
GROUP[ 300115 ][ 58 ]
300115
300433
300194
300195
300454
300114
300372
309541
300077
300355
300047
300426
300436
309500
309548
300406
306930
300321
309200
300262
300498
300354
300238
309470
309510
300293
301410
601086
206500
222500
231970
601635
207770
601634
314500
600202
606896
608995
300509
606616
604254
608445
127700
238350
600117
184450
309840
164230
244100
307010
176450
182940
600145
105563
312800
143465
172850
604709
GROUP[310468 ][ 55 ]
310468
300009
602722
267300
267200
239199
179830
134600
179800
241530
600081
241520
109130
193100
307810
259730
307800
219900
277420
264700
277440
156400
146300
203330
241500
603233
140350
150220
112350
241519
103580
241510
606966
211000
260000
560000
166350
185500
143880
604387
256100
600808
600631
204690
236730
193000
222900
223000
223100
151550
143870
240400
262500
191550
124100
GROUP[ 603098 ][ 293 ]
603098
608645
604717
607017
609006
606705
606282
607841
276905
602561
602459
608224
601869
603678
608565
605428
607197
606346
226950
607584
605316
603629
608652
608653
605672
223500
604060
607683
608394
605818
603964
607101
605192
606012
606451
608244
605727
608787
166800
137950
607239
603010
607453
608154
255990
604363
604431
603439
604213
605282
607821
602340
124700
221650
600208
304590
608641
601868
108200
600652
608219
135550
602092
601316
212850
608372
601842
221500
221600
600792
600060
607039
600971
608265
601543
600316
603720
191200
601072
300066
193005
601544
601412
267800
124910
605583
178651
122780
124490
259650
304500
275230
600101
220600
121450
600994
600974
605594
221300
212100
304350
132450
221350
220300
159800
125000
605362
208750
264140
120040
603622
600791
274240
228355
608389
125100
602588
601449
267400
128980
600193
165680
125050
221700
148350
311280
224800
108760
608814
211530
256200
156000
602564
274600
603545
220290
601386
601317
300030
601067
184000
220700
217400
268010
602083
602097
500004
276904
600624
276902
605685
602152
606528
276901
268315
303110
212710
270950
601351
304400
601088
159300
262000
208850
236800
310465
221740
166750
601369
125250
227290
600965
193007
274300
124900
608264
606943
580000
601071
276900
266900
314600
157800
222448
604185
148870
148900
148860
258700
165199
165490
312840
601338
301790
301835
311150
136600
271250
271245
258650
311070
601152
214370
245100
270805
217200
608747
278900
182830
311100
606552
606554
233400
607540
115250
300076
258501
136300
203650
249660
310490
120502
125230
149200
226500
266300
124500
604117
148190
220500
235830
229120
166780
166760
147770
218100
604928
598500
520000
222300
172500
182690
221200
304700
180080
256120
141200
203780
107100
161900
104200
308940
301050
233450
301800
126800
600256
600257
604356
109120
602483
607323
147750
117800
134200
134100
601536
218200
155900
105120
151610
141400
608257
600674
251800
301950
300421
256350
265600
603278
600995
236450
608026
152460
305800
146255
601362
601794
600122
249270
132600
141405
603117
GROUP[ 604317 ][ 296 ]
604317
608393
604321
608716
603802
607214
251250
107500
200450
604804
271110
605013
251200
251280
112370
241760
606593
300412
243605
609029
156620
602555
156590
603438
601352
608097
269160
257320
304100
249500
309555
248910
233270
207790
145290
150260
226960
245450
202900
309605
608278
212720
225753
236795
607196
606777
601815
218455
606858
311400
277470
608027
268050
138770
607596
249599
601187
300496
300495
300425
608636
607373
608049
209850
250900
261630
606407
220120
212200
233910
235800
276600
275190
249650
219500
222350
238200
242600
600918
220100
233100
138070
245400
200950
237900
218800
276100
143500
606785
237550
237500
235555
601847
214950
147480
243300
604901
214980
211600
214900
607765
605479
602347
600803
208085
607748
245550
210500
608063
606054
251100
251110
251120
605899
251000
246450
201450
212140
600649
255120
248360
210200
228100
201460
243500
248600
201470
231680
201475
609015
609016
608836
266150
252010
251880
250950
220110
606812
256000
231670
606104
608158
530000
607426
604273
232700
603376
602579
276700
261740
300257
232300
261750
227150
232500
220111
608782
604377
308930
608033
271930
600721
502000
246900
500003
176000
252030
253270
311250
207900
237300
207800
215700
603471
238970
601466
176200
121300
260800
605814
176010
545000
251950
540000
500001
535000
520100
238710
238750
238700
268700
276800
276710
606664
602473
203700
603147
234500
213700
215600
231100
272300
177000
261600
250850
236270
608779
277400
277410
250940
176100
176090
263700
235200
601195
602254
604250
603358
606069
209300
114550
606175
551200
142330
229500
118900
236250
603174
605678
182990
557000
212080
300215
300049
600348
191091
154000
607341
191090
215400
600273
185300
208870
300279
251290
608505
225750
600335
261590
150170
275370
603896
607143
251240
259770
600084
300323
607689
229600
230400
227810
260650
603003
212800
213010
208540
600989
174050
271500
137920
604284
601313
173900
263200
